"2288","ALMEIRIM","2080 ALMEIRIM"
"2290","GOUXARIA","2090 ALPIARCA"
"2291","ROMEIRA","2005-076 ROMEIRA"
"2292","CCI 4303","2870 -683 JARDIA MONTIJO"
"2293","PACO DOS NEGROS","2080 ALMEIRIM"
"2294","ALPIARCA","2090 ALPIARCA"
"2295","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2296","ACHETE","2000 SANTAREM"
"2297","TREMEZ","2025 TREMEZ"
"2298","ALMEIRIM","2080 ALMEIRIM"
"2299","CHAMUSCA","2140-098 CHAMUSCA"
"2300","PACO DOS NEGROS","2080 ALMEIRIM"
"2301","ALMEIRIM","2080 ALMEIRIM"
"2302","ALMEIRIM","2080 ALMEIRIM"
"2303","ALMEIRIM","2080 ALMEIRIM"
"2304","FOROS DO ARRAO","7415 FOROS DO ARRAO"
"2305","CORTICOIS","2080 BENFICA DO RIBATEJO"
"2306","ALPIARCA","2090 ALPIARCA"
"2307","MOITA","2380 ALCANENA"
"2308","ALMEIRIM","2080 ALMEIRIM"
"2309","-","2450-319 VALADO DOS FRADES"
"2310","ALPIARCA","2090-000 ALPIARCA"
"2311","ALPIARCA","2090 ALPIARCA"
"2312","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2313","FOROS DE BENFICA","2080 ALMEIRIM"
"2314","FONTAINHAS","2005-319 SANTAREM"
"2315","-","2080-058 ALMEIRIM"
"2316","FANQUEIRO","2670-364 LOURES"
"2317","OUREM","2490 OUREM"
"2318","SANTAREM","2000 SANTAREM"
"2319","ALMEIRIM","2080 ALMEIRIM"
"2320","FRADE DE CIMA","2090 ALPIARCA"
"2321","ALENQUER","2580-374 ALENQUER"
"2322","SANTAREM","2000 SANTAREM"
"2323","BENFICA DO RIBATEJO","2080-329 BENFICA DO RIBATEJO"
"2324","ALPIARCA","2090 ALPIARCA"
"2325","ALMEIRIM","2080 ALMEIRIM"
"2326","ALMEIRIM","2080 ALMEIRIM"
"2327","MOCARRIA","2000 SANTAREM"
"2328","FRADE DE CIMA","2090 ALPIARCA"
"2329","CASAL DO MARMELAL","2005-541 VARZEA"
"2332","ALMEIRIM","2080 ALMEIRIM"
"2333","SANTAREM","2000 SANTAREM"
"2334","SANTAREM","2000 SANTAREM"
"2335","E.C.BONFIM","2901-852 SETUBAL"
"2336","FRADE DE BAIXO","2090 ALPIARCA"
"2337","SANTAREM","2000 SANTAREM"
"2338","LAMAROSA","2100 CORUCHE"
"2339","SANTAREM","2000 SANTAREM"
"2340","ALCANHOES","2000 SANTAREM"
"2341","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"2342","MACAO","6120 MACAO"
"2343","POMBALINHO","2150 GOLEGA"
"2344","-","2100 627 CORUCHE"
"2345","TOMAR","2300 TOMAR"
"2346","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2347","FRAGUAS","2040 RIO MAIOR"
"2348","SANTAREM","2000 SANTAREM"
"2349","CALDAS DA RAINHA","2500 CALDAS DA RAINHA"
"2350","S. JOAO DO ESTORIL","2765-377 ESTORIL"
"2351","BENAVENTE","2130-106 BENAVENTE"
"2352","FRADE DE BAIXO","2090 ALPIARCA"
"2353","GALVEIAS","7400 GALVEIAS"
"2354","LISBOA","1000 LISBOA"
"2355","ALMEIRIM","2080-163 ALMEIRIM"
"2356","VALE ESTACAS","2005-270 SANTAREM"
"2357","FRADE DE BAIXO","2090 ALPIARCA"
"2358","ALMEIRIM","2080 ALMEIRIM"
"2359","TAPADA","2080 ALMEIRIM"
"2360","ALMEIRIM","2080 ALMEIRIM"
"2361","CORUCHE","2100 CORUCHE"
"2362","ALCANHOES","2000 SANTAREM"
"2363","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2364","VILA MOREIRA","2380 ALCANENA"
"2365","ALMEIRIM","2080 ALMEIRIM"
"2366","FOROS DE SALVATERRA","2120-230 FOROS DE SALVATERRA"
"2368","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2369","ALMEIRIM","2080-115 ALMEIRIM"
"2370","ALDEIA GAVINHA","2580 ALEMQUER"
"2371","ALPIARCA","2090 ALPIARCA"
"2372","ALMEIRIM","2080 ALMEIRIM"
"2373","-","2530-684 S.BARTOLOMEU DOS GALEGOS"
"2374","ALMEIRIM","2080 ALMEIRIM"
"2375","ALMEIRIM","2080 ALMEIRIM"
"2376","LAMAROSA","2100 CORUCHE"
"2377","-","2000 SANTAREM"
"2378","PINHEIRO GRANDE","2140 CHAMUSCA"
"2379","GOLEGA","2150 GOLEGA"
"2380","PONTEVEL","2070 CARTAXO"
"2381","-","-"
"2382","BENFICA DO RIBATEJO","2080-323 BENFICA DO RIBATEJO"
"2383","ALMEIRIM","2080 ALMEIRIM"
"2384","BISCAINHO","2100 CORUCHE"
"2385","ALPIARCA","2090 ALPIARCA"
"2386","ALPIARCA","2090-135 ALPIARCA"
"2387","ALMEIRIM","2080 ALMEIRIM"
"2388","TREMEZ","2025 TREMEZ"
"2389","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2390","CORUCHE","2100 CORUCHE"
"2391","AVEIRAS DE CIMA","2050 AZAMBUJA"
"2392","ATALAIA DE ALMOSTER","2000 SANTAREM"
"2393","CORUCHE","2100 CORUCHE"
"2394","CORUCHE","2100 CORUCHE"
"2395","PONTE DE SOR","7400 PONTE DE SOR"
"2396","CORTICOIS","2080 BENFICA DO RIBATEJO"
"2397","CONSTANCIA","2250-909 CONSTANCIA"
"2398","FOJO - ROSSIO SUL TEJO","2200 ABRANTES"
"2399","ALMEIRIM","2080 ALMEIRIM"
"2400","PARREIRA","2140 CHAMUSCA"
"2401","RAPOSA","2080 ALMEIRIM"
"2402","VALE FIGUEIRA","2000 SANTAREM"
"2403","SANTAREM","2000 SANTAREM"
"2404","ERRA","2100 CORUCHE"
"2405","GLORIA DO RIBATEJO","2125 MARINHAIS"
"2406","ALMEIRIM","2080 ALMEIRIM"
"2407","ALPIARCA","2090 ALPIARCA"
"2408","MARIANOS","2080 ALMEIRIM"
"2409","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2410","-","2120-061 SALVATERRA DE MAGOS"
"2412","ALMEIRIM","2080 ALMEIRIM"
"2414","FOROS DE SALVATERRA","2120 SALVATERRA DE MAGOS"
"2415","ALMEIRIM","2080 ALMEIRIM"
"2416","ALDEIA GAVINHA","2580 ALENQUER"
"2417","FRADE DE CIMA","2090 ALPIARCA"
"2418","ALMEIRIM","2080 ALMEIRIM"
"2420","FAJARDA","2100 CORUCHE"
"2421","ALMEIRIM","2080 ALMEIRIM"
"2422","LISBOA","1600-237 LISBOA"
"2423","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"2424","TREMEZ","2025-564 TREMEZ"
"2425","FRADE DE BAIXO","2090 ALPIARCA"
"2426","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"2427","MARINHAIS","2125 MARINHAIS"
"2428","BENAVENTE","2130 BENAVENTE"
"2429","PACO DOS NEGROS","2080 ALMEIRIM"
"2430","ALMEIRIM","2080 ALMEIRIM"
"2431","SANTAREM","2000 SANTAREM"
"2432","ALENQUER","2585 OLHALVO"
"2433","PORTELA DAS PADEIRA APT 427","2000 SANTAREM"
"2434","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2435","SALVATERRA MAGOS","2120 SALVATERRA DE MAGOS"
"2436","MUGE","2125 MARINHAIS"
"2437","PARREIRA","2140 CHAMUSCA"
"2438","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2439","AZOIA DE BAIXO","2005-099 AZOIA DE BAIXO"
"2440","PEGO","2205-340 PEGO"
"2441","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2442","SALVATERRA DE MAGOS","2120 SALVATERRA DE MAGOS"
"2443","ALMEIRIM","2080 ALMEIRIM"
"2445","MARINHAIS","2125 MARINHAIS"
"2446","BISCAINHO","2100 CORUCHE"
"2447","AZAMBUJEIRA","2050 AZAMBUJA"
"2448","ALMEIRIM","2080 ALMEIRIM"
"2449","CARTAXO","2070 CARTAXO"
"2450","FONTAINHAS","2000 SANTAREM"
"2451","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2452","CORUCHE","2100 CORUCHE"
"2453","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2454","COVILHA","6200-027 COVILHA"
"2455","BRANCA","2100 CORUCHE"
"2456","BRANCA","2100 CORUCHE"
"2457","FAZ. ALMEIRIM","2080 FAZENDAS DE ALMEIRIM"
"2458","ALPIARCA","2090 ALPIARCA"
"2459","ALMEIRIM","2080 ALMEIRIM"
"2460","SANTAREM","2005-344 SANTAREM"
"2461","ALPIARCA","2090 ALPIARCA"
"2462","GRANHO","2125 MARINHAIS"
"2464","PACOS NEGROS","2080 PACOS NEGROS"
"2465","ALPIARCA","2090 ALPIARCA"
"2466","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2467","CARTAXO","2070 CARTAXO"
"2468","VERDELHO","2000 SANTAREM"
"2469","SALVATERRA DE MAGOS","2120 SALVATERRA DE MAGOS"
"2470","ABRANTES","2120 ABRANTES"
"2471","ALMEIRIM","2080 ALMEIRIM"
"2472","PACO DOS NEGROS","2080 ALMEIRIM"
"2473","CALDAS DA RAINHA","2500 CALDAS DA RAINHA"
"2474","PARREIRA","2140-519 PARREIRA"
"2475","ALMEIRIM","2080 ALMEIRIM"
"2476","ALPIARCA","2090 ALPIARCA"
"2477","PACO DOS NEGROS","2080 ALMEIRIM"
"2478","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2479","ALMEIRIM","2080 ALMEIRIM"
"2480","FONTAINHAS","2000 SANTAREM"
"2481","FRADE DE BAIXO","2090 ALPIARCA"
"2482","-","6200-801 VALE FORMOSO"
"2483","COVA DO MOURA","2560 VENTOSA - TORRES VEDRAS"
"2484","ESCRITORIO 10","1600-477 LISBOA"
"2485","ALMEIRIM","2080 ALMEIRIM"
"2486","-","9701-901 ANGRA DO HEROISMO"
"2487","-","2150-121 GOLEGA"
"2488","TRAMAGAL","2200 TRAMAGAL"
"2489","ALCANENA","2380 ALCANENA"
"2490","ALMEIRIM","2080 ALMEIRIM"
"2491","SANTAREM","2000 SANTAREM"
"2492","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2494","CONCEICAO DE FARO  APARTADO 481","8001-906 FARO"
"2495","FAZEMDAS DE ALMEIRIM","2080 ALMEIRIM"
"2496","PINHEIRO GRANDE","2140 CHAMUSCA"
"2497","FAZENDAS DE ALMEIRIM","2080-575 FAZENDAS DE ALMEIRIM"
"2498","MARINHAIS","2125 MARINHAIS"
"2499","SANTAREM","2000 SANTAREM"
"2501","ALPIARCA","2090 ALPIARCA"
"2502","MOCARRIA","2000 SANTAREM"
"2503","ALMEIRIM","2080 ALMEIRIM"
"2504","ALPIARCA","2090 ALPIARCA"
"2505","ALMEIRIM","2080 ALMEIRIM"
"2506","MARINHAIS","2125 MARINHAIS"
"2507","FAZENDAS DE ALMEIRIM","2080-578 FAZENDAS DE ALMEIRIM"
"2508","BENFICA DO RIBATEJO","2080 ALMEIRIM"
"2509","ACHETE","2000 SANTAREM"
"2510","PACOS DOS NEGROS","2080 ALMEIRIM"
"2511","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2512","SANTAREM","2000 SANTAREM"
"2513","ALPIARCA","2090 ALPIARCA"
"2514","ALMEIRIM","2080 ALMEIRIM"
"2515","CARTAXO","2070 CARTAXO"
"2516","ROSSIO AO SUL DO TEJO","2205-045 ROSSIO AO SUL DO TEJO"
"2517","BRAGANCA","BRACANCA"
"2518","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2519","ZIBREIRA","2350-827 ZIBREIRA"
"2520","FAZENDAS DE ALMEIRIM","2080-522 ALMEIRIM"
"2521","FAZENDAS DE ALMEIRIM","2080 FAZENDAS DE ALMEIRIM"
"2522","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2524","ALMEIRIM","2080 ALMEIRIM"
"2525","FRADE DE CIMA","2090 ALPIARCA"
"2526","CORUCHE","2100-151 CORUCHE"
"2527","PAVIA","71490 MORA"
"2528","ALMEIRIM","2080 ALMEIRIM"
"2529","FOROS DE SALVATERRA","2120-194 FOROS DE SALVATERRA"
"2530","FONTE DA PEDRA","2000-343 ACHETE"
"2531","BISCAINHO","2100 CORUCHE"
"2533","ALMEIRIM","2080 ALMEIRIM"
"2534","FRADE DE CIMA","2090 ALPIARCA"
"2535","ALPIARCA","2090 ALPIARCA"
"2536","SANTOS","2025 ALCANEDE"
"2537","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2538","VERDELHO","2000 SANTAREM"
"2540","CASAIS DA ARROTEIA","2040 RIO MAIOR"
"2541","OBIDOS","2510-193 OBIDOS"
"2542","AZEITADA","2080 ALMEIRIM"
"2545","APARTADO 30","2451-908 VALADO DOS FRADES"
"2546","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2547","ALFEIJOEIROS","2025 PERNES"
"2548","MONTEMOR-O-NOVO","7050 MONTEMOR-O-NOVO"
"2549","ALMEIRIM","2080 ALMEIRIM"
"2550","S.PEDRO","2000 SANTAREM"
"2551","PEROFILHO","2000 SANTAREM"
"2553","ALPIARCA","2090-116 ALPIARCA"
"2554","FOROS DE BENFICA","2080 ALMEIRIM"
"2555","SANTAREM","2000 SANTAREM"
"2556","MARINHA GRANDE","MARINHA GRANDE"
"2557","ALMEIRIM","2080 ALMEIRIM"
"2558","BARREIRA BRANCA","2080 ALMEIRIM"
"2559","PACO DOS NEGROS","2080 ALMEIRIM"
"2560","BENFICA DO RIBATEJO","2080 ALMEIRIM"
"2561","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2562","FOROS DO ARRAO","7425 FOROS ARRAO"
"2563","SANTAREM","2000 SANTAREM"
"2564","ALMEIRIM","2080 ALMEIRIM"
"2565","-","2230-163 SARDOAL"
"2566","ALMEIRIM","2080-092 ALMEIRIM"
"2567","SANTAREM","2000 SANTAREM"
"2568","SANTAREM","2000 SANTAREM"
"2569","BENFICA DO RIBATEJO","2080 ALMEIRIM"
"2570","LISBOA","1100 LISBOA"
"2571","FAJARDA","2100-503 FAJARDA"
"2572","ALPIARCA","2090 ALPIARCA"
"2573","S. VICENTE DO PAUL","2000 SANTAREM"
"2574","CARTAXO","2070 CARTAXO"
"2575","FOROS DE SALVATERRA","2120-185 FOROS DE SALVATERRA"
"2576","SANTAREM","2000 SANTAREM"
"2577","CORUCHE","2100 CORUCHE"
"2578","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2579","PONTE DA PEDRA","2415-216 REGUEIRA DE PONTES"
"2580","ALPIARCA","2090 ALPIARCA"
"2581","FRADE DE CIMA","2090 ALPIARCA"
"2582","FOROS DE SALVATERRA","2120-230 FOROS DE SALVATERRA"
"2583","-","2050 294 AZAMBUJA"
"2584","ALMEIRIM","2080 ALMEIRIM"
"2585","JARIM DE CIMA","2000 SANTAREM"
"2586","ARNEIRO DOS BORRALHOS","2000 SANTAREM"
"2588","FAZENDAS DE ALMEIRIM","2080-537 FAZENDAS DE ALMEIRIM"
"2589","FOROS DE BENFICA","2080 ALMEIRIM"
"2590","ALMEIRIM","2080 ALMEIRIM"
"2591","SANTAREM","2000 SANTAREM"
"2592","MARINHAIS","2125 MARINHAIS"
"2593","GRANHO","2125 MARINHAIS"
"2594","CASEVEL","2000 CASEVEL"
"2595","SALVATERRA DE MAGOS","2120 SALVATERRA DE MAGOS"
"2596","PACOS DOS NEGROS","2080 ALMEIRIM"
"2597","AZEITADA","2080-303 BENFICA DO RIBATEJO"
"2598","TAPADA","2080 ALMEIRIM"
"2599","ROMEIRA","2000 SANTAREM"
"2600","ALMEIRIM","2080-039 ALMEIRIM"
"2601","FORROS DO ARRAO","7415 FOROS DO ARRAO"
"2602","ALMEIRIM","2080 ALMEIRIM"
"2603","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2604","VALE DE FIGUEIRA","2000 SANTAREM"
"2605","GRAINHO","2000 SANTAREM"
"2606","ALPIARCA","2090 ALPIARCA"
"2607","SANTAREM","2000 SANTAREM"
"2608","ALCANEDE","2025 ALCANEDE"
"2609","-","2140 CHAMUSCA"
"2610","ACHETE","2000 SANTAREM"
"2611","PORTO DE MUGE","2070-503 VALADA"
"2612","POVOA DA ISENTA","2000 SANTAREM"
"2613","ALMEIRIM","2080-157 ALMEIRIM"
"2614","ALCANHOES","2000 SANTAREM"
"2615","ALCANENA","2380 ALCANENA"
"2616","VALE DE FIGUEIRA","2000 SANTAREM"
"2617","AZOIA DE CIMA","2025 ALCANEDE"
"2618","ARRUDA DOS VINHOS","2630 ARRUDA DOS VINHOS"
"2619","BENFICA DO RIBATEJO","2080 ALMEIRIM"
"2620","MOCARRIA","2000 SANTAREM"
"2621","SANTAREM","2000 SANTAREM"
"2622","ACHETE","2000-324 ACHETE"
"2624","ALMEIRIM","2080 ALMEIRIM"
"2625","CASALINHO","2090 ALPIARCA"
"2626","FRADE DE CIMA","2090 ALPIARCA"
"2627","MUGE","2125 MARINHAIS"
"2628","VALE DE SANTAREM","2000 SANTAREM"
"2630","GRANHO","2125 MARINHAIS"
"2631","ALPIARCA","2090-043 ALPIARCA"
"2632","FAZENDAS DE ALMEIRIM","2080-517 FAZENDAS DE ALMEIRIM"
"2633","COUCO","2100 CORUCHE"
"2634","ALCANHOES","2000 ALCANHOES"
"2635","CASEVEL","2000 CASEVEL"
"2636","SANTAREM","2000 SANTAREM"
"2637","ALMEIRIM","2080-108 ALMEIRIM"
"2638","SANTAREM","2000 SANTAREM"
"2639","ALMEIRIM","2080 ALMEIRIM"
"2640","ALMEIRIM","2080 ALMEIRIM"
"2641","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2642","FAJARDA","2100 CORUCHE"
"2643","CHAMUSCA","2140 CHAMUSCA"
"2644","BENFICA DO RIBATEJO","2080 ALMEIRIM"
"2645","S. VICENTE DO PAUL","2000 SANTAREM"
"2646","RAPOSA","2080 ALMEIRIM"
"2647","MOCARRIA","2000 SANTAREM"
"2648","MARIANOS","2080 ALMEIRIM"
"2649","PARREIRA","2140 CHAMUSCA"
"2650","SANTAREM","2000 SANTAREM"
"2651","ERVEDAL","7480 AVIS"
"2652","ALMOSTER","2000 SANTAREM"
"2653","ALMEIRIM","2080 ALMEIRIM"
"2654","SANTAREM","2000 SANTAREM"
"2655","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2656","PERNES","2380 ALCANENA"
"2657","ALMEIRIM","2080 ALMEIRIM"
"2658","ALMEIRIM","2080 ALMEIRIM"
"2659","POVOA DA ISENTA","2000 SANTAREM"
"2660","CORUCHE","2100 CORUCHE"
"2661","ALMEIRIM","2080 ALMEIRIM"
"2662","ALPIARCA","2090 ALPIARCA"
"2663","ALMEIRIM","2080 ALMEIRIM"
"2664","-","2005-270 SANTAREM"
"2665","ALCANEDE","2025 ALCANEDE"
"2666","-","2100 CORUCHE"
"2667","ACHETE","2000 SANTAREM"
"2668","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2669","FRADE DE BAIXO","2090 ALPIARCA"
"2670","CARTAXO","2070 CARTAXO"
"2671","ALMEIRIM","2080-014 ALMEIRIM"
"2672","COMEIRAS DE CIMA","2000 SANTAREM"
"2673","POVOA DE SANTAREM","2000-531 SANTAREM"
"2674","BUCELAS","2670-678 BUCELAS"
"2675","TREMES","2025 TREMEZ"
"2676","ACHETE","2000 SANTAREM"
"2677","N.1","3090-431 ALQUEIDAO FIGUEIRA DA FOZ"
"2678","ALMEIRIM","2080 ALMEIRIM"
"2679","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2680","FOROS DA CHARNECA","2130-104 BENAVENTE"
"2681","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2682","VALE FIGUEIRA","2000 SANTAREM"
"2683","COUCO","2100 CORUCHE"
"2684","ACHETE","2000 SANTAREM"
"2685","ALMEIRIM","2080 ALMEIRIM"
"2686","ALMEIRIM","2080 ALMEIRIM"
"2687","CORUCHE","2100 CORUCHE"
"2688","CORTICOIS","2080 BENFICA DO RIBATEJO"
"2690","VERDELHO","2000 SANTAREM"
"2691","LISBOA","1500 LISBOA"
"2692","ALFOUVES","2040-051 AZAMBUJEIRA"
"2693","ULME","2140-369 ULME"
"2694","PERNES","2000 PERNES"
"2695","RAPOSA","2080 ALMEIRIM"
"2696","SANTAREM","2000 SANTAREM"
"2697","PACO DOS NEGROS","2080 ALMEIRIM"
"2698","ALMEIRIM","2080 ALMEIRIM"
"2699","SANTAREM","2000 SANTAREM"
"2700","CORTICOIS","2080 ALMEIRIM"
"2702","ALCANHOES","2000 SANTAREM"
"2703","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"2704","VARZEA","2000 SANTAREM"
"2705",".","2000 SANTAREM"
"2706","TORRES NOVAS","2150 TORRES NOVAS"
"2707","MARINHAIS","2125-119 MARINHAIS"
"2708","MUGE","2125 MARINHAIS"
"2709","LAMAROSA","2100 CORUCHE"
"2710","OLIVAIS","1800-245 LISBOA"
"2711","SERTA","6100 SERTA"
"2713","QUINTA DA MARINHA","2750-004 CASCAIS"
"2714","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"2715","TORRES NOVAS","2350-TORRES NOVAS"
"2716","CORUCHE","2100 CORUCHE"
"2717","AROEIRA","2425-601 MONTE REDONDO"
"2718","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2719","PERNES","2000 PERNES"
"2720","LISBOA","1900 LISBOA"
"2721","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2722","RAPOSA","2080 ALMEIRIM"
"2723","TAPADA","2080 ALMEIRIM"
"2724","OLHO MARINHO","2510-531 OLHO MARINHO"
"2726","CORUCHE","2100 CORUCHE"
"2727","DOIS PORTOS","2565-192 DOIS PORTOS"
"2728","ARACENA","2615-206 ALVERCA DO RIBATEJO"
"2730","ALMEIRIM","2080 ALMEIRIM"
"2731","PACO DOS NEGROS","2080 ALMEIRIM"
"2732","VILA CHA DE OURIQUE","2070 CARTAXO"
"2733","ALMERIM","2080 ALMEIRIM"
"2734","LISBOA","1500 LISBOA"
"2735","VIDIGUEIRA","7960-909 VIDIGUEIRA"
"2736","ACHETE","2000 SANTAREM"
"2737","AZERVEIRA","2100 CORUCHE"
"2738","ACHETE","2000 SANTAREM"
"2739","COMEIRAS DE CIMA","2000 PERNES"
"2740","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2741","ARRUDA DOS VINHOS","2630-336 ARRUDA DOS VINHOS"
"2742","ACHETE","2000 SANTAREM"
"2743","CARDOSAS","2630 ARRUDA DOS VINHOS"
"2744","ALPIARCA","2090 ALPIARCA"
"2745","ALMEIRIM","2080 ALMEIRIM"
"2746","TAPADA","2080 ALMEIRIM"
"2747","PORTO DE MUGE","2070-503 VALADA"
"2748","-","2080 ALMEIRIM"
"2749","PACO DOS NEGROS","2080 ALMEIRIM"
"2750","ALMEIRIM","2080-110 ALMEIRIM"
"2751","FRADE DE CIMA","2090 ALPIARCA"
"2752","SANTAREM","2000 SANTAREM"
"2753","ACHETE","2000 SANTAREM"
"2754","ALMEIRIM","2080 ALMERIM"
"2755","FRADE DE CIMA","2090 ALPIARCA"
"2756","TURQUEL","2460 ALCOBACA"
"2757","SALVATERRA DE MAGOS","2120-110 SALVATERRA DE MAGOS"
"2758","BEMPOSTA","2205-173 BEMPOSTA"
"2759","AMENDOA","6135 CARDIGOS"
"2760","CASTANHEIRA DO RIBATEJO","2600 ALVERCA"
"2761","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2762","ALCANEDE","2025 ALCANEDE"
"2763","ALCANHOES","2000 SANTAREM"
"2764","VERDELHO","2000 VERDELHO"
"2765","CADAVAL","2550 CADAVAL"
"2766","CASAL PAUL","2000 SANTAREM"
"2767","RIACHOS","2350 RIACHOS"
"2768","MARIANOS","2080 ALMEIRIM"
"2769","GLORIA DO RIBATEJO","2125 MARINHAIS"
"2770","MACUSSA","2065 ALCOENTRE"
"2771","ACHETE","2000 SANTAREM"
"2772","CORUCHE","2100 CORUCHE"
"2773","RAPOSA","2080 ALMEIRIM"
"2774","TAPADA","2080 ALMEIRIM"
"2775","ALMEIRIM","2080 ALMEIRIM"
"2776","POVOA DE SAO MIGUEL","7885 POVOA DE SAO MIGUEL"
"2777","CORTICOIS","2080 BENFICA DO RIBATEJO"
"2778","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2779","ANTEPORTA","2040-066-RIO MAIOR"
"2780","RIBEIRA DE SANTAREM","2000 SANTAREM"
"2781","VALE  FIGUEIRA","2000-760 VALE FIGUEIRA"
"2782","ACHETE","2000 SANTAREM"
"2783","RAPOSA","2080 ALMEIRIM"
"2784","SANTAREM","2000 SANTAREM"
"2785","-","2080 ALMEIRIM"
"2786","ALPIARCA","2090 ALPIARCA"
"2787","SANTAREM","2000 SANTAREM"
"2788","FOROS DE SALVATERRA","2120-221 FOROS DE SALVATERRA"
"2789","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2790","ALCANEDE","2025 ALCANEDE"
"2791","FOROS DE SALVATERRA","2120-110 FOROS DE SALVATERRA"
"2792","CARTAXO","2070 CARTAXO"
"2793","SALVATERRA DE MAGOS","2120-064 SALVATERRA DE MAGOS"
"2794","GLORIA DO RIBATEJO","2125 MARINHAIS"
"2795","ALCANHOES","2000 SANTAREM"
"2796","ATALHO","2080 ALMEIRIM"
"2797","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2798","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2799","ACHETE","2000 SANTAREM"
"2800","-","2140-909 CHAMUSCA"
"2801","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2802","BISCAINHO","2100 CORUCHE"
"2803","-","7050 MONTEMOR O NOVO"
"2804","GOLEGA","2150-123 GOLEGA"
"2805","FRADE DE BAIXO","2090 ALPIARCA"
"2806","SALVATERRA DE MAGOS","2120-019 SALVATERRA DE MAGOS"
"2807","PORTELA DA PADEIRAS","2000 SANTAREM"
"2808","ALMEIRIM","2080 ALMEIRIM"
"2809","GRANHO","2125 MARINHAIS"
"2810","ALMEIRIM","2080 ALMEIRIM"
"2811","VALE PEIXE","2090 ALPIARCA"
"2812","MARINHAIS","2125 MARINHAIS"
"2813","ALMEIRIM","2080 ALMEIRIM"
"2814","PACO DOS NEGROS","2080 ALMEIRIM"
"2815","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2816","SANTAREM","2001 SANTAREM CODEX"
"2817","ALMEIRIM","2080 ALMEIRIM"
"2818","SANTAREM","2000 SANTAREM"
"2819","FAJARDA","2100-501 CORUCHE"
"2820","ALMOSTER","2000 SANTAREM"
"2821","ALMEIRIM","2080 ALMEIRIM"
"2822","COUCO","2100 CORUCHE"
"2823","CARTAXO","2070 CARTAXO"
"2824","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"2825","ALMEIRIM","2080-122"
"2826","ARNEIRO DAS MILHARICAS","2000 SANTAREM"
"2827","PACO DOS NEGROS","2080-640 PACO DOS NEGROS"
"2828","FRADE DE BAIXO","2090-216 ALPIARCA"
"2829","FOROS DE BENFICA","2080 BENFICA DO RIBATEJO"
"2830","ACHETE","2000 SANTAREM"
"2831","S. VICENTE DO PAUL","2000 SANTAREM"
"2832","SANTAREM","2000 SANTAREM"
"2833","ROSSIO SUL DO TEJO","2200 ABRANTES"
"2834","MOCARRIA","2000 SANTAREM"
"2835","ILHAVO","3830 ILHAVO"
"2838","-","-"
